	fuzzy	strategy	similarity_metric	n_components	model	accuracy	precision	recall	f1_score
639	True	baseline_sent	quantum	19	baseline_sent_quantum	0.5675161101347393	0.5541461122856471	0.6909783245459871	0.6150436709685829
640	True	baseline_sent	quantum	24	baseline_sent_quantum	0.570298769771529	0.5570613409415122	0.6862917398945518	0.6149606299212599
641	True	baseline_sent	quantum	54	baseline_sent_quantum	0.577768014059754	0.5651853670513135	0.674282366725249	0.614932549752905
642	True	baseline_sent	quantum	23	baseline_sent_quantum	0.5700058582308143	0.5567695961995249	0.6865846514352666	0.614900314795383
643	True	baseline_sent	quantum	25	baseline_sent_quantum	0.5708845928529585	0.5577014783023366	0.685120093731693	0.6148790746582544
644	False	baseline_sent	cos	44	baseline_sent_cos	0.6239015817223199	0.6299938537185003	0.6004686584651435	0.614877024595081
645	True	selective_intersection+intersection+mean	quantum	16	selective_intersection+intersection+mean_quantum	0.510837727006444	0.5070368961582351	0.7809021675454013	0.6148523985239852
646	True	selective_intersection+mean	quantum	16	selective_intersection+mean_quantum	0.510837727006444	0.5070368961582351	0.7809021675454013	0.6148523985239852
647	True	baseline_sent	quantum	48	baseline_sent_quantum	0.5771821909783246	0.5645675079637343	0.6748681898066784	0.6148098732488325
648	True	baseline_sent	quantum	42	baseline_sent_quantum	0.5765963678968952	0.5639208017599608	0.6757469244288224	0.6147901399067288
649	True	baseline_sent	quantum	53	baseline_sent_quantum	0.5771821909783246	0.5645991664623682	0.6745752782659636	0.6147070599225944
650	False	baseline_sent	cos	39	baseline_sent_cos	0.6206795547744581	0.624546553808948	0.6051552431165788	0.614698006545671
651	False	baseline_sent	cos	43	baseline_sent_cos	0.6230228471001757	0.6285976729944887	0.6013473930872877	0.6146706586826347
652	True	baseline_sent	quantum	62	baseline_sent_quantum	0.5782073813708261	0.5657635467980295	0.6728178090216754	0.6146641691196146
653	True	selective_intersection+intersection+mean	quantum	19	selective_intersection+intersection+mean_quantum	0.5134739308728764	0.5088359585094122	0.7759226713532513	0.6146171693735499
654	True	selective_intersection+mean	quantum	19	selective_intersection+mean_quantum	0.5134739308728764	0.5088359585094122	0.7759226713532513	0.6146171693735499
